policy,policy_type,lambda,cost_metric,cost_accounting,mean_true_reward,mean_pred_reward,mean_true_cost,mean_pred_cost,mean_true_utility,mean_pred_utility,utility_oracle_match_rate,reward_oracle_match_rate,choice_counts_by_route
always_after_primary::solver:openai/gpt-oss-120b,always_after_primary,50.0,output_tokens,after_primary,0.47202797202797203,0.4784934807282228,0.01416818351748252,0.000313262192158701,-0.23638120384615396,0.46283037112028774,0.038461538461538464,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
direct_router_after_primary_pred_reward_pred_cost_weighted,router_after_primary,75.0,output_tokens,after_primary,0.4195804195804196,0.4842783159517742,0.011438386374125871,0.00029693851967277195,-0.4382985584790208,0.46200792697631626,0.25874125874125875,0.26573426573426573,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 84, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 194, ""solver:openai/gpt-oss-20b"": 8}"
reward_only_router_after_primary_weighted,router_after_primary,75.0,output_tokens,after_primary,0.42657342657342656,0.4843356122712155,0.011694677223776222,0.0002985150826152269,-0.4505273652097901,0.4619469810750735,0.2517482517482518,0.25874125874125875,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
oracle_after_primary_utility_weighted,oracle_after_primary,75.0,output_tokens,after_primary,0.5384615384615384,0.4073804125085577,0.0010875201503496505,0.00026625445249210824,0.4568975271853146,0.3874113285716496,1.0,0.972027972027972,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 215, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 22, ""solver:openai/gpt-oss-120b"": 8, ""solver:openai/gpt-oss-20b"": 41}"
oracle_direct_utility_weighted,oracle_direct,75.0,output_tokens,direct,0.5384615384615384,0.4073804125085577,0.0010137947447552448,0.00019252904689770288,0.4624269326048951,0.39294073399123003,1.0,0.972027972027972,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 215, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 22, ""solver:openai/gpt-oss-120b"": 8, ""solver:openai/gpt-oss-20b"": 41}"
oracle_reward_after_primary_weighted,oracle_after_primary,75.0,output_tokens,after_primary,0.5594405594405595,0.4094069934599883,0.0015183894545454542,0.0002669713823182775,0.4455613503496504,0.3893841397861175,0.972027972027972,1.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 209, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 21, ""solver:openai/gpt-oss-120b"": 12, ""solver:openai/gpt-oss-20b"": 44}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,75.0,output_tokens,direct,0.2902097902097902,0.3907502203971356,0.00026183225874125865,0.00026183225874125865,0.2705723708041958,0.3711128009915412,0.7517482517482518,0.7307692307692307,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,always_direct,75.0,output_tokens,direct,0.3881118881118881,0.44919616744651664,0.0030106595979021,7.928410393198772e-06,0.16231241826923062,0.44860153666702673,0.14335664335664336,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_after_primary::solver:openai/gpt-oss-20b,always_after_primary,75.0,output_tokens,after_primary,0.3881118881118881,0.44919616744651664,0.003272491856643357,0.00026976066913445733,0.14267499886363633,0.42896411726143235,0.14335664335664336,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,75.0,output_tokens,direct,0.4020979020979021,0.43522900426304423,0.004328844195804197,2.4006373800669278e-05,0.07743458741258735,0.43342852622799405,0.07692307692307693,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_after_primary,75.0,output_tokens,after_primary,0.4020979020979021,0.43522900426304423,0.004590676454545456,0.0002858386325419279,0.05779716800699286,0.4137911068223996,0.07692307692307693,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,always_direct,75.0,output_tokens,direct,0.47202797202797203,0.4784934807282228,0.013906351258741255,5.1429933417442106e-05,-0.5709483723776221,0.4746362357219146,0.027972027972027972,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:openai/gpt-oss-120b,always_after_primary,75.0,output_tokens,after_primary,0.47202797202797203,0.4784934807282228,0.01416818351748252,0.000313262192158701,-0.5905857917832169,0.4549988163163202,0.027972027972027972,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
direct_router_after_primary_pred_reward_pred_cost_weighted,router_after_primary,100.0,output_tokens,after_primary,0.4195804195804196,0.4842783159517742,0.011438386374125871,0.00029693851967277195,-0.7242582178321675,0.454584463984497,0.24825174825174826,0.26573426573426573,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 84, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 194, ""solver:openai/gpt-oss-20b"": 8}"
reward_only_router_after_primary_weighted,router_after_primary,100.0,output_tokens,after_primary,0.42657342657342656,0.4843356122712155,0.011694677223776222,0.0002985150826152269,-0.7428942958041956,0.45448410400969286,0.23776223776223776,0.25874125874125875,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
oracle_after_primary_utility_weighted,oracle_after_primary,100.0,output_tokens,after_primary,0.5244755244755245,0.4056239524087706,0.000913798751748252,0.0002655350812948656,0.43309564930069927,0.37907044427928405,1.0,0.958041958041958,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 219, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 22, ""solver:openai/gpt-oss-120b"": 4, ""solver:openai/gpt-oss-20b"": 41}"
oracle_direct_utility_weighted,oracle_direct,100.0,output_tokens,direct,0.5244755244755245,0.40600471521590975,0.0008451209755244759,0.00019394184939123225,0.4399634269230769,0.38661053027678655,1.0,0.958041958041958,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 218, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 22, ""solver:openai/gpt-oss-120b"": 4, ""solver:openai/gpt-oss-20b"": 42}"
oracle_reward_after_primary_weighted,oracle_after_primary,100.0,output_tokens,after_primary,0.5594405594405595,0.4094069934599883,0.0015183894545454542,0.0002669713823182775,0.407601613986014,0.3827098552281606,0.958041958041958,1.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 209, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 21, ""solver:openai/gpt-oss-120b"": 12, ""solver:openai/gpt-oss-20b"": 44}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,100.0,output_tokens,direct,0.2902097902097902,0.3907502203971356,0.00026183225874125865,0.00026183225874125865,0.26402656433566435,0.3645669945230097,0.7622377622377622,0.7307692307692307,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,always_direct,100.0,output_tokens,direct,0.3881118881118881,0.44919616744651664,0.0030106595979021,7.928410393198772e-06,0.08704592832167812,0.44840332640719677,0.14685314685314685,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_after_primary::solver:openai/gpt-oss-20b,always_after_primary,100.0,output_tokens,after_primary,0.3881118881118881,0.44919616744651664,0.003272491856643357,0.00026976066913445733,0.06086270244755243,0.4222201005330709,0.14335664335664336,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,100.0,output_tokens,direct,0.4020979020979021,0.43522900426304423,0.004328844195804197,2.4006373800669278e-05,-0.030786517482517595,0.4328283668829773,0.07692307692307693,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_after_primary,100.0,output_tokens,after_primary,0.4020979020979021,0.43522900426304423,0.004590676454545456,0.0002858386325419279,-0.05696974335664351,0.4066451410088514,0.07692307692307693,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,always_direct,100.0,output_tokens,direct,0.47202797202797203,0.4784934807282228,0.013906351258741255,5.1429933417442106e-05,-0.9186071538461533,0.47335048738647856,0.013986013986013986,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:openai/gpt-oss-120b,always_after_primary,100.0,output_tokens,after_primary,0.47202797202797203,0.4784934807282228,0.01416818351748252,0.000313262192158701,-0.9447903797202799,0.4471672615123527,0.013986013986013986,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
direct_router_after_primary_pred_reward_pred_cost_weighted,router_after_primary,150.0,output_tokens,after_primary,0.4125874125874126,0.4841683291263514,0.01127994349300699,0.0002960258616648967,-1.279404111363636,0.4397644498766169,0.2517482517482518,0.26573426573426573,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 84, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 188, ""solver:openai/gpt-oss-20b"": 14}"
reward_only_router_after_primary_weighted,router_after_primary,150.0,output_tokens,after_primary,0.42657342657342656,0.4843356122712155,0.011694677223776222,0.0002985150826152269,-1.3276281569930068,0.4395583498789315,0.24125874125874125,0.25874125874125875,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
oracle_after_primary_utility_weighted,oracle_after_primary,150.0,output_tokens,after_primary,0.506993006993007,0.4045651222650821,0.0007744310244755246,0.00026482767615706884,0.3908283533216783,0.3648409708415218,1.0,0.9405594405594405,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 224, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 20, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 41}"
oracle_direct_utility_weighted,oracle_direct,150.0,output_tokens,direct,0.5104895104895105,0.40527685809802344,0.0007332368776223777,0.00019586606793805316,0.40050397884615385,0.3758969479073155,1.0,0.9440559440559441,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 222, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 21, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 42}"
oracle_reward_after_primary_weighted,oracle_after_primary,150.0,output_tokens,after_primary,0.5594405594405595,0.4094069934599883,0.0015183894545454542,0.0002669713823182775,0.33168214125874135,0.3693612861122467,0.9405594405594405,1.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 209, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 21, ""solver:openai/gpt-oss-120b"": 12, ""solver:openai/gpt-oss-20b"": 44}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,150.0,output_tokens,direct,0.2902097902097902,0.3907502203971356,0.00026183225874125865,0.00026183225874125865,0.2509349513986014,0.35147538158594677,0.7762237762237763,0.7307692307692307,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,always_direct,150.0,output_tokens,direct,0.3881118881118881,0.44919616744651664,0.0030106595979021,7.928410393198772e-06,-0.06348705157342688,0.44800690588753683,0.14685314685314685,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_after_primary::solver:openai/gpt-oss-20b,always_after_primary,150.0,output_tokens,after_primary,0.3881118881118881,0.44919616744651664,0.003272491856643357,0.00026976066913445733,-0.10276189038461547,0.408732067076348,0.14335664335664336,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,150.0,output_tokens,direct,0.4020979020979021,0.43522900426304423,0.004328844195804197,2.4006373800669278e-05,-0.24722872727272738,0.4316280481929438,0.07342657342657342,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_after_primary,150.0,output_tokens,after_primary,0.4020979020979021,0.43522900426304423,0.004590676454545456,0.0002858386325419279,-0.28650356608391636,0.39235320938175505,0.06993006993006994,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,always_direct,150.0,output_tokens,direct,0.47202797202797203,0.4784934807282228,0.013906351258741255,5.1429933417442106e-05,-1.6139247167832163,0.47077899071560647,0.0034965034965034965,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:openai/gpt-oss-120b,always_after_primary,150.0,output_tokens,after_primary,0.47202797202797203,0.4784934807282228,0.01416818351748252,0.000313262192158701,-1.653199555594406,0.43150415190441765,0.0034965034965034965,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
direct_router_after_primary_pred_reward_pred_cost_weighted,router_after_primary,200.0,output_tokens,after_primary,0.40559440559440557,0.4840030671208055,0.011040907720279719,0.0002951132036570214,-1.802587138461538,0.4249804263894012,0.25524475524475526,0.26573426573426573,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 84, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 182, ""solver:openai/gpt-oss-20b"": 20}"
reward_only_router_after_primary_weighted,router_after_primary,200.0,output_tokens,after_primary,0.42657342657342656,0.4843356122712155,0.011694677223776222,0.0002985150826152269,-1.9123620181818177,0.42463259574817014,0.24125874125874125,0.25874125874125875,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 82, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 204, ""solver:openai/gpt-oss-20b"": 0}"
oracle_after_primary_utility_weighted,oracle_after_primary,200.0,output_tokens,after_primary,0.5,0.40386009601863115,0.0007339731713286715,0.000264716004655805,0.3532053657342657,0.35091689508747015,1.0,0.9335664335664335,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 226, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 19, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 40}"
oracle_direct_utility_weighted,oracle_direct,200.0,output_tokens,direct,0.5034965034965035,0.4046184073586564,0.0006894178216783217,0.00019813312126811843,0.3656129391608392,0.3649917831050327,1.0,0.9370629370629371,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 224, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 19, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 42}"
oracle_reward_after_primary_weighted,oracle_after_primary,200.0,output_tokens,after_primary,0.5594405594405595,0.4094069934599883,0.0015183894545454542,0.0002669713823182775,0.2557626685314686,0.35601271699633286,0.9335664335664335,1.0,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 209, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 21, ""solver:openai/gpt-oss-120b"": 12, ""solver:openai/gpt-oss-20b"": 44}"
always_direct::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,200.0,output_tokens,direct,0.2902097902097902,0.3907502203971356,0.00026183225874125865,0.00026183225874125865,0.2378433384615385,0.33838376864888386,0.7832167832167832,0.7307692307692307,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-20b,always_direct,200.0,output_tokens,direct,0.3881118881118881,0.44919616744651664,0.0030106595979021,7.928410393198772e-06,-0.21402003146853188,0.4476104853678769,0.14685314685314685,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_after_primary::solver:openai/gpt-oss-20b,always_after_primary,200.0,output_tokens,after_primary,0.3881118881118881,0.44919616744651664,0.003272491856643357,0.00026976066913445733,-0.26638648321678327,0.3952440336196252,0.13986013986013987,0.15384615384615385,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 286}"
always_direct::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,200.0,output_tokens,direct,0.4020979020979021,0.43522900426304423,0.004328844195804197,2.4006373800669278e-05,-0.46367093706293727,0.43042772950291036,0.06643356643356643,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_after_primary,200.0,output_tokens,after_primary,0.4020979020979021,0.43522900426304423,0.004590676454545456,0.0002858386325419279,-0.5160373888111891,0.37806127775465864,0.06643356643356643,0.07342657342657342,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 286, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
always_direct::solver:openai/gpt-oss-120b,always_direct,200.0,output_tokens,direct,0.47202797202797203,0.4784934807282228,0.013906351258741255,5.1429933417442106e-05,-2.3092422797202787,0.4682074940447344,0.0034965034965034965,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
always_after_primary::solver:openai/gpt-oss-120b,always_after_primary,200.0,output_tokens,after_primary,0.47202797202797203,0.4784934807282228,0.01416818351748252,0.000313262192158701,-2.361608731468532,0.4158410422964826,0.0034965034965034965,0.04195804195804196,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 0, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 286, ""solver:openai/gpt-oss-20b"": 0}"
