system,lambda,n,mean_reward,mean_true_cost,mean_pred_cost_for_choice,mean_utility,choice_counts_by_route
Q r32 qkvo+mlp latest direct (epoch_0003),60,286,0.5397234472219387,0.0016557861713286713,0.0012756259663625168,0.4403762769422184,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 191, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 1, ""solver:openai/gpt-oss-120b"": 18, ""solver:openai/gpt-oss-20b"": 76}"
Q r32 qkvo+mlp latest direct (epoch_0003),75,286,0.533975441014941,0.0013617867167832168,0.0010198080348549309,0.43184143725619967,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 197, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 1, ""solver:openai/gpt-oss-120b"": 10, ""solver:openai/gpt-oss-20b"": 78}"
Q r32 qkvo+mlp latest direct (epoch_0003),100,286,0.5441088802679596,0.0012073758356643358,0.0008748513451983377,0.4233712967015259,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 208, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 1, ""solver:openai/gpt-oss-120b"": 7, ""solver:openai/gpt-oss-20b"": 70}"
Q r32 qkvo+mlp latest direct (epoch_0003),150,286,0.5334775217340396,0.000889581153846154,0.000619805446355002,0.4000403486571166,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 225, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 60}"
Q r32 qkvo+mlp latest direct (epoch_0003),200,286,0.5354975330129998,0.0007447702027972028,0.0005311597410407861,0.3865434924535594,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 234, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 52}"
Q bare-out latest direct (epoch_0004),0,286,0.5643784100413411,0.011993376671328672,0.011140411520631738,0.5643784100413411,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 25, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 25, ""solver:openai/gpt-oss-120b"": 236, ""solver:openai/gpt-oss-20b"": 0}"
Q bare-out latest direct (epoch_0004),5,286,0.5631501609386612,0.0077492027027972026,0.007368523644022171,0.5244041474246751,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 77, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 32, ""solver:openai/gpt-oss-120b"": 157, ""solver:openai/gpt-oss-20b"": 20}"
Q bare-out latest direct (epoch_0004),10,286,0.5661751912494201,0.0064108136678321685,0.006097748237078904,0.5020670545710985,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 100, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 35, ""solver:openai/gpt-oss-120b"": 133, ""solver:openai/gpt-oss-20b"": 18}"
Q bare-out latest direct (epoch_0004),15,286,0.5607344909623112,0.005327062587412587,0.00506611717540518,0.48082855215112236,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 116, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 37, ""solver:openai/gpt-oss-120b"": 110, ""solver:openai/gpt-oss-20b"": 23}"
Q bare-out latest direct (epoch_0004),20,286,0.5558780859143582,0.0045292551678321686,0.004175835422243321,0.46529298255771473,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 125, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 44, ""solver:openai/gpt-oss-120b"": 87, ""solver:openai/gpt-oss-20b"": 30}"
Q bare-out latest direct (epoch_0004),25,286,0.5611581679758186,0.003996751947552448,0.0036992423106308385,0.4612393692870076,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 128, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 44, ""solver:openai/gpt-oss-120b"": 74, ""solver:openai/gpt-oss-20b"": 40}"
Q bare-out latest direct (epoch_0004),30,286,0.5623396213564279,0.003450841346153846,0.003141865440081751,0.4588143809718125,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 132, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 41, ""solver:openai/gpt-oss-120b"": 63, ""solver:openai/gpt-oss-20b"": 50}"
Q bare-out latest direct (epoch_0004),35,286,0.5556888074540949,0.003115986657342657,0.002740180840125659,0.4466292744471019,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 134, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 40, ""solver:openai/gpt-oss-120b"": 54, ""solver:openai/gpt-oss-20b"": 58}"
Q bare-out latest direct (epoch_0004),40,286,0.5553744800669618,0.0028366726433566433,0.0024573218749226904,0.441907574332696,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 136, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 40, ""solver:openai/gpt-oss-120b"": 47, ""solver:openai/gpt-oss-20b"": 63}"
Q bare-out latest direct (epoch_0004),50,286,0.536624738962335,0.002288331986013986,0.001905973641488006,0.42220813966163573,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 145, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 36, ""solver:openai/gpt-oss-120b"": 31, ""solver:openai/gpt-oss-20b"": 74}"
Q bare-out latest direct (epoch_0004),60,286,0.5361977227087179,0.0019054617692307691,0.001571930999739994,0.4218700165548718,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 152, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 35, ""solver:openai/gpt-oss-120b"": 21, ""solver:openai/gpt-oss-20b"": 78}"
Q bare-out latest direct (epoch_0004),75,286,0.531681749497748,0.001578077479020979,0.0013028143261464278,0.4133259385711746,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 162, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 31, ""solver:openai/gpt-oss-120b"": 13, ""solver:openai/gpt-oss-20b"": 80}"
Q bare-out latest direct (epoch_0004),100,286,0.53042232351895,0.001200419811188811,0.0010130364553719022,0.41038034240006893,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 171, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 25, ""solver:openai/gpt-oss-120b"": 4, ""solver:openai/gpt-oss-20b"": 86}"
Q bare-out latest direct (epoch_0004),150,286,0.5226206158575452,0.000879780111888112,0.0007288606013757413,0.3906535990743284,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 194, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 12, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 79}"
Q bare-out latest direct (epoch_0004),200,286,0.51615230418721,0.0007407162307692306,0.0005817964011816029,0.36800905803336387,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 210, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 6, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 70}"
BCE post-scout r32 qkvo+mlp,0,286,0.5909470156171757,0.011406450377622378,0.010591636542884012,0.5909470156171757,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 85, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 201, ""solver:openai/gpt-oss-20b"": 0}"
BCE post-scout r32 qkvo+mlp,5,286,0.5641241161720869,0.0047006070454545445,0.003561280164370879,0.5406210809448143,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 86, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 57, ""solver:openai/gpt-oss-20b"": 143}"
BCE post-scout r32 qkvo+mlp,10,286,0.560045244686072,0.0026253333426573423,0.00202965905591925,0.5337919112594985,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 92, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 1, ""solver:openai/gpt-oss-120b"": 3, ""solver:openai/gpt-oss-20b"": 190}"
BCE post-scout r32 qkvo+mlp,15,286,0.557142440286827,0.0024135615104895103,0.0018096302026015885,0.5209390176294845,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 101, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 185}"
BCE post-scout r32 qkvo+mlp,20,286,0.5576304609346932,0.002298243800699301,0.0016456015575661196,0.511665584920707,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 109, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 177}"
BCE post-scout r32 qkvo+mlp,25,286,0.5572364418267735,0.002021527006993007,0.001419089297464954,0.5066982666519483,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 123, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 163}"
BCE post-scout r32 qkvo+mlp,30,286,0.5504631732834064,0.0018698814125874125,0.0012514778990645272,0.49436673090578404,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 136, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 1, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 149}"
BCE post-scout r32 qkvo+mlp,35,286,0.554763697911572,0.0015706276993006992,0.00104650772340651,0.49979172843604747,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 155, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 131}"
BCE post-scout r32 qkvo+mlp,40,286,0.5511428300685924,0.0013119111083916084,0.0008833844503598166,0.498666385732928,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 172, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 114}"
BCE post-scout r32 qkvo+mlp,50,286,0.5460550546858858,0.0009831766083916085,0.0006894101464306023,0.4968962242663053,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 196, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 90}"
BCE post-scout r32 qkvo+mlp,60,286,0.5334554549098431,0.0007779912167832167,0.0005499600663495408,0.4867759819028501,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 217, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 69}"
BCE post-scout r32 qkvo+mlp,75,286,0.5344359226974672,0.0005099529300699301,0.00043651233854454115,0.49618945294222244,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 238, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 48}"
BCE post-scout r32 qkvo+mlp,100,286,0.5253215383164371,0.00038207096503496495,0.00032194195753615487,0.4871144418129405,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 264, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 22}"
BCE post-scout r32 qkvo+mlp,150,286,0.5286224443627981,0.0002863873916083916,0.00026966763420890844,0.48566433562153927,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 280, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 6}"
BCE post-scout r32 qkvo+mlp,200,286,0.5260546118310665,0.0002698988146853147,0.0002651345707181484,0.47207484889400375,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 282, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 4}"
BCE input-only r32 qkvo+mlp,0,286,0.5587038958298534,0.010633870706293706,0.009605590520063946,0.5587038958298534,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 86, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 200, ""solver:openai/gpt-oss-20b"": 0}"
BCE input-only r32 qkvo+mlp,5,286,0.5511898507882874,0.004633582979020979,0.0034459532716380006,0.5280219358931826,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 90, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 73, ""solver:openai/gpt-oss-20b"": 123}"
BCE input-only r32 qkvo+mlp,10,286,0.5362161639810273,0.0026440432727272726,0.0019570609559432252,0.5097757312537547,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 93, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 1, ""solver:openai/gpt-oss-120b"": 13, ""solver:openai/gpt-oss-20b"": 179}"
BCE input-only r32 qkvo+mlp,15,286,0.5286058086281963,0.0023138578916083916,0.0016769186981409414,0.4938979402540704,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 98, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 1, ""solver:openai/gpt-oss-20b"": 187}"
BCE input-only r32 qkvo+mlp,20,286,0.532375319441662,0.0021495410769230765,0.0014972000132034112,0.4893844979032006,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 106, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 180}"
BCE input-only r32 qkvo+mlp,25,286,0.5365725236501078,0.0019767633076923073,0.0013924329609534918,0.48715344095780017,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 112, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 174}"
BCE input-only r32 qkvo+mlp,30,286,0.5277802519758945,0.0018093017202797203,0.0012061407038196064,0.4735012003675028,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 125, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 1, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 160}"
BCE input-only r32 qkvo+mlp,35,286,0.5283377071121907,0.0015991828146853146,0.001051355190418732,0.4723663085982048,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 139, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 147}"
BCE input-only r32 qkvo+mlp,40,286,0.5299397168339975,0.0013955740769230768,0.0009483400013175096,0.47411675375707446,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 149, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 137}"
BCE input-only r32 qkvo+mlp,50,286,0.5227928595512116,0.0010616170209790212,0.0007424580930440994,0.4697120085022603,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 172, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 114}"
BCE input-only r32 qkvo+mlp,60,286,0.5234888645973576,0.0008874858846153847,0.00062643591698291,0.4702397115204345,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 189, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 97}"
BCE input-only r32 qkvo+mlp,75,286,0.5239599960529701,0.0006974758251748252,0.0005265313500576412,0.47164930916485814,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 206, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 80}"
BCE input-only r32 qkvo+mlp,100,286,0.5220348425462689,0.000497147055944056,0.0004021772869138382,0.47232013695186315,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 233, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 53}"
BCE input-only r32 qkvo+mlp,150,286,0.525797137249227,0.0003402076503496503,0.0003064140256529345,0.4747659896967794,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 261, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 25}"
BCE input-only r32 qkvo+mlp,200,286,0.5198165535804133,0.0002875404405594406,0.00027896031633161935,0.46230846546852533,"{""scout:Qwen/Qwen3-4B-Instruct-2507"": 273, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 13}"
