policy,policy_type,selection_cost_mode,lambda,mean_reward,mean_cost,mean_utility,mean_called_routes,choice_counts_by_route,call_counts_by_route,first_call_counts_by_route
state_policy::flexible_latest_max4,flexible_latest_chain,fixed_train_mean,35.0,0.3741258741258741,0.002728073034965034,0.27864331790209795,1.2412587412587412,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 117, 'solver:openai/gpt-oss-20b': 139, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 5, 'solver:openai/gpt-oss-120b': 25}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 162, 'solver:openai/gpt-oss-20b': 163, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 5, 'solver:openai/gpt-oss-120b': 25}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 148, 'solver:openai/gpt-oss-20b': 132, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 6}"
state_policy::forced_scout_latest_max4,forced_scout_latest_chain,fixed_train_mean,35.0,0.34965034965034963,0.002786453202797203,0.25212448755244754,1.486013986013986,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 151, 'solver:openai/gpt-oss-20b': 103, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 32}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 107, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 32}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::flexible_best_attempt_max4,flexible_best_attempt_chain,fixed_train_mean,35.0,0.36363636363636365,0.0026827600279720264,0.26973976265734273,1.2237762237762237,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 124, 'solver:openai/gpt-oss-20b': 137, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 25}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 162, 'solver:openai/gpt-oss-20b': 163, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 25}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 148, 'solver:openai/gpt-oss-20b': 132, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 6}"
state_policy::forced_scout_best_attempt_max4,forced_scout_best_attempt_chain,fixed_train_mean,35.0,0.33916083916083917,0.002786453202797203,0.24163497706293707,1.486013986013986,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 167, 'solver:openai/gpt-oss-20b': 87, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 32}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 107, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 32}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,fixed_train_mean,40.0,0.2902097902097902,0.00026183225874125865,0.2797364998601399,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-20b,always_direct,fixed_train_mean,40.0,0.3881118881118881,0.0030106595979021,0.2676855041958041,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,fixed_train_mean,40.0,0.4020979020979021,0.004328844195804197,0.2289441342657342,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-120b,always_direct,fixed_train_mean,40.0,0.47202797202797203,0.013906351258741255,-0.08422607832167822,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}"
state_policy::input_only_direct,input_only_direct,fixed_train_mean,40.0,0.34965034965034963,0.0013511929580419587,0.29560263132867126,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 150, 'solver:openai/gpt-oss-20b': 136, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 150, 'solver:openai/gpt-oss-20b': 136, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 150, 'solver:openai/gpt-oss-20b': 136, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::flexible_latest_max4,flexible_latest_chain,fixed_train_mean,40.0,0.36713286713286714,0.0020908390559440547,0.28349930489510494,1.2062937062937062,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 119, 'solver:openai/gpt-oss-20b': 156, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 5, 'solver:openai/gpt-oss-120b': 6}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 164, 'solver:openai/gpt-oss-20b': 170, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 5, 'solver:openai/gpt-oss-120b': 6}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 150, 'solver:openai/gpt-oss-20b': 136, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::forced_scout_latest_max4,forced_scout_latest_chain,fixed_train_mean,40.0,0.33916083916083917,0.0020040250279720288,0.25899983804195803,1.4580419580419581,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 155, 'solver:openai/gpt-oss-20b': 116, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 15}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 116, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 15}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::flexible_best_attempt_max4,flexible_best_attempt_chain,fixed_train_mean,40.0,0.35664335664335667,0.0020455260489510483,0.2748223146853147,1.1888111888111887,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 126, 'solver:openai/gpt-oss-20b': 154, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 6}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 164, 'solver:openai/gpt-oss-20b': 170, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 6}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 150, 'solver:openai/gpt-oss-20b': 136, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::forced_scout_best_attempt_max4,forced_scout_best_attempt_chain,fixed_train_mean,40.0,0.32867132867132864,0.0020040250279720288,0.2485103275524475,1.4580419580419581,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 171, 'solver:openai/gpt-oss-20b': 100, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 15}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 116, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 15}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,fixed_train_mean,50.0,0.2902097902097902,0.00026183225874125865,0.27711817727272725,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-20b,always_direct,fixed_train_mean,50.0,0.3881118881118881,0.0030106595979021,0.23757890821678312,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,fixed_train_mean,50.0,0.4020979020979021,0.004328844195804197,0.18565569230769224,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-120b,always_direct,fixed_train_mean,50.0,0.47202797202797203,0.013906351258741255,-0.22328959090909067,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}"
state_policy::input_only_direct,input_only_direct,fixed_train_mean,50.0,0.3531468531468531,0.0012955603461538468,0.2883688358391608,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 157, 'solver:openai/gpt-oss-20b': 129, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 157, 'solver:openai/gpt-oss-20b': 129, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 157, 'solver:openai/gpt-oss-20b': 129, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::flexible_latest_max4,flexible_latest_chain,fixed_train_mean,50.0,0.36363636363636365,0.001767757034965035,0.2752485118881119,1.2027972027972027,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 125, 'solver:openai/gpt-oss-20b': 156, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 5, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 170, 'solver:openai/gpt-oss-20b': 169, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 5, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 157, 'solver:openai/gpt-oss-20b': 129, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::forced_scout_latest_max4,forced_scout_latest_chain,fixed_train_mean,50.0,0.33916083916083917,0.0013599096608391606,0.27116535611888115,1.4405594405594406,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 160, 'solver:openai/gpt-oss-20b': 126, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 126, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::flexible_best_attempt_max4,flexible_best_attempt_chain,fixed_train_mean,50.0,0.3531468531468531,0.0017224440279720286,0.2670246517482517,1.1853146853146854,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 130, 'solver:openai/gpt-oss-20b': 156, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 170, 'solver:openai/gpt-oss-20b': 169, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 157, 'solver:openai/gpt-oss-20b': 129, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::forced_scout_best_attempt_max4,forced_scout_best_attempt_chain,fixed_train_mean,50.0,0.32867132867132864,0.0013599096608391606,0.26067584562937063,1.4405594405594406,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 174, 'solver:openai/gpt-oss-20b': 112, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 126, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,fixed_train_mean,75.0,0.2902097902097902,0.00026183225874125865,0.2705723708041958,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-20b,always_direct,fixed_train_mean,75.0,0.3881118881118881,0.0030106595979021,0.16231241826923062,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,fixed_train_mean,75.0,0.4020979020979021,0.004328844195804197,0.07743458741258735,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-120b,always_direct,fixed_train_mean,75.0,0.47202797202797203,0.013906351258741255,-0.5709483723776221,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 286}"
state_policy::input_only_direct,input_only_direct,fixed_train_mean,75.0,0.33916083916083917,0.0010605578286713283,0.25961900201048954,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 182, 'solver:openai/gpt-oss-20b': 104, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 182, 'solver:openai/gpt-oss-20b': 104, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 182, 'solver:openai/gpt-oss-20b': 104, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::flexible_latest_max4,flexible_latest_chain,fixed_train_mean,75.0,0.36013986013986016,0.0014977779685314684,0.24780651250000002,1.2237762237762237,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 142, 'solver:openai/gpt-oss-20b': 139, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 5, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 194, 'solver:openai/gpt-oss-20b': 151, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 5, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 182, 'solver:openai/gpt-oss-20b': 104, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::forced_scout_latest_max4,forced_scout_latest_chain,fixed_train_mean,75.0,0.34265734265734266,0.0011383166118881115,0.2572835967657343,1.3916083916083917,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 174, 'solver:openai/gpt-oss-20b': 112, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 112, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::flexible_best_attempt_max4,flexible_best_attempt_chain,fixed_train_mean,75.0,0.34965034965034963,0.0014524649615384616,0.24071547753496503,1.2062937062937062,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 145, 'solver:openai/gpt-oss-20b': 141, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 194, 'solver:openai/gpt-oss-20b': 151, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 182, 'solver:openai/gpt-oss-20b': 104, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
state_policy::forced_scout_best_attempt_max4,forced_scout_best_attempt_chain,fixed_train_mean,75.0,0.3321678321678322,0.0011383166118881115,0.24679408627622385,1.3916083916083917,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 185, 'solver:openai/gpt-oss-20b': 101, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 112, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::scout:Qwen/Qwen3-4B-Instruct-2507,always_direct,fixed_train_mean,100.0,0.2902097902097902,0.00026183225874125865,0.26402656433566435,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 286, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:openai/gpt-oss-20b,always_direct,fixed_train_mean,100.0,0.3881118881118881,0.0030106595979021,0.08704592832167812,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 286, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 0, 'solver:openai/gpt-oss-120b': 0}"
always::solver:Qwen/Qwen3-Coder-30B-A3B-Instruct,always_direct,fixed_train_mean,100.0,0.4020979020979021,0.004328844195804197,-0.030786517482517595,1.0,"{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}","{'scout:Qwen/Qwen3-4B-Instruct-2507': 0, 'solver:openai/gpt-oss-20b': 0, 'solver:Qwen/Qwen3-Coder-30B-A3B-Instruct': 286, 'solver:openai/gpt-oss-120b': 0}"
