policy,cost_mode,lambda,mean_reward,mean_cost,mean_utility,out_rate,all_fail_out_recall,out_precision_all_fail,choice_counts_by_route
utility_out,predicted_expert_fixed_scout,40.0,0.3111888111888112,0.0015100142937062937,0.25078823944055945,0.3111888111888112,0.48412698412698413,0.6853932584269663,"{""OUT"": 89, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 59, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 13, ""solver:openai/gpt-oss-20b"": 125}"
all_fail_tau_out,predicted_expert_fixed_scout,40.0,0.2972027972027972,0.001350115062937063,0.24319819468531467,0.3776223776223776,0.5476190476190477,0.6388888888888888,"{""OUT"": 108, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 50, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 13, ""solver:openai/gpt-oss-20b"": 115}"
oracle_all_fail_out,predicted_expert_fixed_scout,40.0,0.35664335664335667,0.0009975210000000001,0.3167425166433567,0.4405594405594406,1.0,1.0,"{""OUT"": 126, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 65, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 12, ""solver:openai/gpt-oss-20b"": 83}"
oracle_utility_out,predicted_expert_fixed_scout,40.0,0.5559440559440559,0.0011622077937062936,0.5094557441958042,0.44405594405594406,1.0,0.9921259842519685,"{""OUT"": 127, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 83, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 23, ""solver:openai/gpt-oss-120b"": 11, ""solver:openai/gpt-oss-20b"": 42}"
best_always,predicted_expert_fixed_scout,40.0,0.2902097902097902,0.0002618322587412587,0.2797364998601399,0.0,0.0,nan,"{""OUT"": 0, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
cascade,predicted_expert_fixed_scout,40.0,nan,nan,0.25271435020979016,nan,nan,nan,{}
raw_no_out,predicted_expert_fixed_scout,45.0,0.35664335664335667,0.001396591437062937,0.2937967419755245,0.0,0.0,nan,"{""OUT"": 0, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 149, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 6, ""solver:openai/gpt-oss-20b"": 131}"
utility_out,predicted_expert_fixed_scout,45.0,0.3111888111888112,0.001301851611888112,0.25260548865384613,0.3181818181818182,0.49206349206349204,0.6813186813186813,"{""OUT"": 91, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 60, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 6, ""solver:openai/gpt-oss-20b"": 129}"
all_fail_tau_out,predicted_expert_fixed_scout,45.0,0.2972027972027972,0.001171421090909091,0.2444888481118881,0.3776223776223776,0.5476190476190477,0.6388888888888888,"{""OUT"": 108, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 50, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 6, ""solver:openai/gpt-oss-20b"": 122}"
oracle_all_fail_out,predicted_expert_fixed_scout,45.0,0.35664335664335667,0.0008201035209790211,0.31973869819930073,0.4405594405594406,1.0,1.0,"{""OUT"": 126, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 67, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 6, ""solver:openai/gpt-oss-20b"": 87}"
oracle_utility_out,predicted_expert_fixed_scout,45.0,0.5559440559440559,0.0011622077937062936,0.5036447052272728,0.44405594405594406,1.0,0.9921259842519685,"{""OUT"": 127, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 83, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 23, ""solver:openai/gpt-oss-120b"": 11, ""solver:openai/gpt-oss-20b"": 42}"
best_always,predicted_expert_fixed_scout,45.0,0.2902097902097902,0.0002618322587412587,0.2784273385664336,0.0,0.0,nan,"{""OUT"": 0, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
raw_no_out,predicted_expert_fixed_scout,50.0,0.35664335664335667,0.0012710948916083917,0.29308861206293707,0.0,0.0,nan,"{""OUT"": 0, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 153, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 4, ""solver:openai/gpt-oss-20b"": 129}"
utility_out,predicted_expert_fixed_scout,50.0,0.3076923076923077,0.0011705590699300698,0.2491643541958042,0.32867132867132864,0.5079365079365079,0.6808510638297872,"{""OUT"": 94, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 61, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 4, ""solver:openai/gpt-oss-20b"": 127}"
all_fail_tau_out,predicted_expert_fixed_scout,50.0,0.2972027972027972,0.0011124802027972028,0.24157878706293706,0.3776223776223776,0.5476190476190477,0.6388888888888888,"{""OUT"": 108, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 53, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 4, ""solver:openai/gpt-oss-20b"": 121}"
oracle_all_fail_out,predicted_expert_fixed_scout,50.0,0.35664335664335667,0.0007678402797202798,0.3182513426573427,0.4405594405594406,1.0,1.0,"{""OUT"": 126, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 69, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 4, ""solver:openai/gpt-oss-20b"": 87}"
oracle_utility_out,predicted_expert_fixed_scout,50.0,0.5559440559440559,0.0011622077937062936,0.49783366625874126,0.44405594405594406,1.0,0.9921259842519685,"{""OUT"": 127, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 83, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 23, ""solver:openai/gpt-oss-120b"": 11, ""solver:openai/gpt-oss-20b"": 42}"
best_always,predicted_expert_fixed_scout,50.0,0.2902097902097902,0.0002618322587412587,0.27711817727272725,0.0,0.0,nan,"{""OUT"": 0, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
cascade,predicted_expert_fixed_scout,50.0,nan,nan,0.22236146923076922,nan,nan,nan,{}
raw_no_out,predicted_expert_fixed_scout,55.0,0.34965034965034963,0.0012383801083916083,0.2815394436888112,0.0,0.0,nan,"{""OUT"": 0, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 157, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 3, ""solver:openai/gpt-oss-20b"": 126}"
utility_out,predicted_expert_fixed_scout,55.0,0.2972027972027972,0.001148453006993007,0.2340378818181818,0.3356643356643357,0.5079365079365079,0.6666666666666666,"{""OUT"": 96, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 62, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 3, ""solver:openai/gpt-oss-20b"": 125}"
all_fail_tau_out,predicted_expert_fixed_scout,55.0,0.2902097902097902,0.0010996028286713285,0.22973163463286714,0.3776223776223776,0.5476190476190477,0.6388888888888888,"{""OUT"": 108, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 54, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 3, ""solver:openai/gpt-oss-20b"": 121}"
oracle_all_fail_out,predicted_expert_fixed_scout,55.0,0.34965034965034963,0.0007493350524475524,0.30843692176573423,0.4405594405594406,1.0,1.0,"{""OUT"": 126, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 71, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 3, ""solver:openai/gpt-oss-20b"": 86}"
oracle_utility_out,predicted_expert_fixed_scout,55.0,0.5524475524475524,0.0010955056258741258,0.49219474302447547,0.44755244755244755,1.0,0.984375,"{""OUT"": 128, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 83, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 23, ""solver:openai/gpt-oss-120b"": 10, ""solver:openai/gpt-oss-20b"": 42}"
best_always,predicted_expert_fixed_scout,55.0,0.2902097902097902,0.0002618322587412587,0.27580901597902097,0.0,0.0,nan,"{""OUT"": 0, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
raw_no_out,predicted_expert_fixed_scout,60.0,0.34615384615384615,0.0012094986258741258,0.2735839286013986,0.0,0.0,nan,"{""OUT"": 0, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 157, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 2, ""solver:openai/gpt-oss-20b"": 127}"
utility_out,predicted_expert_fixed_scout,60.0,0.2937062937062937,0.0011195715244755244,0.22653200223776224,0.3356643356643357,0.5079365079365079,0.6666666666666666,"{""OUT"": 96, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 62, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 2, ""solver:openai/gpt-oss-20b"": 126}"
all_fail_tau_out,predicted_expert_fixed_scout,60.0,0.2867132867132867,0.001070721346153846,0.22247000594405597,0.3776223776223776,0.5476190476190477,0.6388888888888888,"{""OUT"": 108, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 54, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 2, ""solver:openai/gpt-oss-20b"": 122}"
oracle_all_fail_out,predicted_expert_fixed_scout,60.0,0.34615384615384615,0.00072045356993007,0.3029266319580419,0.4405594405594406,1.0,1.0,"{""OUT"": 126, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 71, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 2, ""solver:openai/gpt-oss-20b"": 87}"
oracle_utility_out,predicted_expert_fixed_scout,60.0,0.548951048951049,0.0010339039475524476,0.4869168120979021,0.45104895104895104,1.0,0.9767441860465116,"{""OUT"": 129, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 83, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 22, ""solver:openai/gpt-oss-120b"": 10, ""solver:openai/gpt-oss-20b"": 42}"
best_always,predicted_expert_fixed_scout,60.0,0.2902097902097902,0.0002618322587412587,0.2744998546853147,0.0,0.0,nan,"{""OUT"": 0, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
raw_no_out,predicted_expert_fixed_scout,75.0,0.34615384615384615,0.001156716,0.25940014615384616,0.0,0.0,nan,"{""OUT"": 0, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 163, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 123}"
utility_out,predicted_expert_fixed_scout,75.0,0.2867132867132867,0.0010596657377622378,0.20723835638111887,0.34965034965034963,0.5158730158730159,0.65,"{""OUT"": 100, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 64, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 122}"
all_fail_tau_out,predicted_expert_fixed_scout,75.0,0.2867132867132867,0.0010195930454545454,0.2102438083041958,0.3776223776223776,0.5476190476190477,0.6388888888888888,"{""OUT"": 108, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 59, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 119}"
oracle_all_fail_out,predicted_expert_fixed_scout,75.0,0.34615384615384615,0.00067991043006993,0.2951605638986014,0.4405594405594406,1.0,1.0,"{""OUT"": 126, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 76, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 84}"
oracle_utility_out,predicted_expert_fixed_scout,75.0,0.5384615384615384,0.0008753381083916084,0.4728111803321678,0.46153846153846156,1.0,0.9545454545454546,"{""OUT"": 132, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 83, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 22, ""solver:openai/gpt-oss-120b"": 8, ""solver:openai/gpt-oss-20b"": 41}"
best_always,predicted_expert_fixed_scout,75.0,0.2902097902097902,0.0002618322587412587,0.2705723708041958,0.0,0.0,nan,"{""OUT"": 0, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
cascade,predicted_expert_fixed_scout,75.0,nan,nan,0.2705723708041958,nan,nan,nan,{}
raw_no_out,predicted_expert_fixed_scout,100.0,0.34615384615384615,0.0011051762587412587,0.23563622027972028,0.0,0.0,nan,"{""OUT"": 0, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 172, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 114}"
utility_out,predicted_expert_fixed_scout,100.0,0.2762237762237762,0.0009829906363636365,0.17792471258741255,0.3776223776223776,0.5555555555555556,0.6481481481481481,"{""OUT"": 108, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 67, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 111}"
all_fail_tau_out,predicted_expert_fixed_scout,100.0,0.2867132867132867,0.0009710465734265734,0.1896086293706294,0.3776223776223776,0.5476190476190477,0.6388888888888888,"{""OUT"": 108, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 67, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 111}"
oracle_all_fail_out,predicted_expert_fixed_scout,100.0,0.34615384615384615,0.0006622001818181819,0.2799338279720279,0.4405594405594406,1.0,1.0,"{""OUT"": 126, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 80, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 80}"
oracle_utility_out,predicted_expert_fixed_scout,100.0,0.5244755244755245,0.0007016167097902097,0.4543138534965035,0.4755244755244755,1.0,0.9264705882352942,"{""OUT"": 136, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 83, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 22, ""solver:openai/gpt-oss-120b"": 4, ""solver:openai/gpt-oss-20b"": 41}"
best_always,predicted_expert_fixed_scout,100.0,0.2902097902097902,0.0002618322587412587,0.26402656433566435,0.0,0.0,nan,"{""OUT"": 0, ""scout:Qwen/Qwen3-4B-Instruct-2507"": 286, ""solver:Qwen/Qwen3-Coder-30B-A3B-Instruct"": 0, ""solver:openai/gpt-oss-120b"": 0, ""solver:openai/gpt-oss-20b"": 0}"
cascade,predicted_expert_fixed_scout,100.0,nan,nan,0.26402656433566435,nan,nan,nan,{}
