portfolio,calibration,budget,strategy,n_splits,patch_auc_calibrated_mean,patch_auc_calibrated_std,brier_calibrated_mean,brier_calibrated_std,nll_calibrated_mean,nll_calibrated_std,best_of_n_pass_rate_calibrated_mean,best_of_n_pass_rate_calibrated_std,best_of_n_pass_rate_raw_mean,best_of_n_pass_rate_raw_std,oracle_best_of_n_pass_rate_mean,oracle_best_of_n_pass_rate_std,best_of_n_lift_vs_raw_mean,best_of_n_lift_vs_raw_std,best_of_n_oracle_gap_recovered_mean,best_of_n_oracle_gap_recovered_std
all_4route_x3,global,32,top2_margin,30,0.7543036524898162,0.12537961407762616,0.3283770666503149,0.0999583706647573,0.9690739708953601,0.425810014131087,0.4896396396396397,0.07181965934808017,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.021621621621621623,0.06735100429393033,-0.2439814814814815,0.7614158903603724
all_4route_x3,global,32,uncertainty,30,0.575159691953294,0.28208340217278577,0.2582462028443557,0.016011496999080086,0.7112770049265794,0.0358119318107696,0.4166666666666668,0.1265316838731728,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.09459459459459459,0.12633509072994858,-1.038047138047138,1.5046380139107578
all_4route_x3,global,64,high_score,30,0.7910842403577394,0.022135719804095875,0.3589381960970993,0.04763781714764998,0.9677104974073728,0.1544065291054941,0.5112612612612613,0.03964219893457982,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.0,0.0,0.0,0.0
all_4route_x3,global,64,random,30,0.7910842403577394,0.022135719804095875,0.20517309917944213,0.010552019124733187,0.598241004194685,0.022011022090463055,0.5112612612612613,0.03964219893457982,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.0,0.0,0.0,0.0
all_4route_x3,global,64,route_balanced_random,30,0.7910842403577394,0.022135719804095875,0.21005299081041087,0.019560306552488308,0.6089195958405427,0.04066401248654142,0.5112612612612613,0.03964219893457982,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.0,0.0,0.0,0.0
all_4route_x3,global,64,top2_margin,30,0.7910842403577394,0.022135719804095875,0.24363582790165744,0.05405091313095531,0.687859894691113,0.1341994546195335,0.5112612612612613,0.03964219893457982,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.0,0.0,0.0,0.0
all_4route_x3,global,64,uncertainty,30,0.24935119873839823,0.14965027063794334,0.2564824406826489,0.01282994673288292,0.707061490144842,0.027821413714446474,0.2851351351351352,0.0637049061833434,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.22612612612612618,0.07073076189690278,-2.631089466089466,1.1662044616834935
all_4route_x3,global,128,high_score,30,0.6544348858942204,0.24772947159094091,0.3520917588856996,0.03876040472943136,0.9386016814904765,0.1049217687376301,0.4522522522522523,0.1031954356868328,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.05900900900900901,0.10836025400187127,-0.6286026936026936,1.1860554003652877
all_4route_x3,global,128,random,30,0.7910842403577394,0.022135719804095875,0.1988303474924494,0.005712433816988799,0.5846186581931794,0.012231354554388747,0.5112612612612613,0.03964219893457982,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.0,0.0,0.0,0.0
all_4route_x3,global,128,route_balanced_random,30,0.7910842403577394,0.022135719804095875,0.19750938761795078,0.00918321408381949,0.5811433028491405,0.0194785918564269,0.5112612612612613,0.03964219893457982,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.0,0.0,0.0,0.0
all_4route_x3,global,128,top2_margin,30,0.7910842403577394,0.022135719804095875,0.24649860927563644,0.03847686038583466,0.6921983456451801,0.08804933545818504,0.5112612612612613,0.03964219893457982,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.0,0.0,0.0,0.0
all_4route_x3,global,128,uncertainty,30,0.7557679013111718,0.14072244218590846,0.25113670439098496,0.01288297049093799,0.6959873275861524,0.027356166929342406,0.49369369369369376,0.07594332762417154,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.017567567567567565,0.06685662005727869,-0.16249999999999995,0.618423735529828
all_4route_x3,global_len,16,high_score,30,0.6804401863125094,0.16055398489551106,0.36904762273462255,0.08678218347809846,1.0651168246782967,0.35602606111348234,0.47612612612612604,0.05333797459717346,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.035135135135135144,0.05479225657490078,-0.441070226070226,0.6484858068014274
all_4route_x3,global_len,16,random,30,0.7932417352277648,0.021760111634739114,0.23626995155110112,0.026007642572602758,0.6655650952511095,0.05637873505580663,0.5081081081081081,0.03925902444955121,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.0031531531531531526,0.011926308373760103,-0.0422619047619047,0.16869114829990078
all_4route_x3,global_len,16,route_balanced_random,30,0.7907933362550995,0.022167808396407453,0.24115130523435965,0.04120286838685973,0.6777620258054032,0.09443931978717691,0.5085585585585586,0.037979678375191596,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.002702702702702701,0.013240485096125285,-0.018575036075036033,0.14751724728278084
all_4route_x3,global_len,16,top2_margin,30,0.6943063104218177,0.15759302629380922,0.38154415426920224,0.10355996847086338,1.1827631624485115,0.5230610421495698,0.4612612612612612,0.10171007587318338,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.05,0.0907285931973461,-0.6553030303030304,1.2885019603786558
all_4route_x3,global_len,16,uncertainty,30,0.6962710755950968,0.13339559050541178,0.25942170466695236,0.022535642117568058,0.7150532971516229,0.054626832261028976,0.4463963963963964,0.07751020678904685,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.06486486486486485,0.08939370491103367,-0.7714622414622414,1.0391634098465974
all_4route_x3,global_len,32,high_score,30,0.5619694396997439,0.23791741615535603,0.37179524904642236,0.06097883815518424,1.0389442714898136,0.2724901299290581,0.4648648648648649,0.06363320139246954,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.04639639639639639,0.05907774004274153,-0.6202032227032227,0.831535823895092
all_4route_x3,global_len,32,random,30,0.7938745990551997,0.021701568571812463,0.21436480510811887,0.012569443137749594,0.6187962857440749,0.025974493293706234,0.5045045045045046,0.039372564654796674,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.0067567567567567545,0.011440022611892154,-0.07896825396825392,0.12281242777596141
all_4route_x3,global_len,32,route_balanced_random,30,0.7939781384766675,0.02185411021332006,0.2149683432132647,0.013309312876228031,0.6197682492868578,0.02723838816562495,0.504054054054054,0.03995828114170286,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.007207207207207202,0.009702999652494602,-0.08486892736892729,0.10998694889466827
all_4route_x3,global_len,32,top2_margin,30,0.7573390557765035,0.1255731635142949,0.3265438319085703,0.10115185216362906,0.9651431481252735,0.42814523940685634,0.48693693693693696,0.07077807968284118,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.024324324324324322,0.06724246110607963,-0.28564814814814815,0.7592096020346909
all_4route_x3,global_len,32,uncertainty,30,0.7341272739163641,0.10428486952776328,0.2549481176503256,0.016130096864682465,0.7042723446071534,0.03565297898467195,0.46981981981981985,0.06383218248261191,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.041441441441441434,0.055161331585014906,-0.485588023088023,0.5851074695520148
all_4route_x3,global_len,64,high_score,30,0.6512512741061386,0.22996283901496223,0.35563846756026013,0.04952159646967252,0.9593721666097186,0.15966704828585943,0.4734234234234234,0.06999976810749212,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.03783783783783783,0.06568549958038986,-0.5220226070226069,0.8981504712183996
all_4route_x3,global_len,64,random,30,0.7946030125756428,0.021989406484072643,0.20401042379207973,0.008638676680902724,0.5963941496822266,0.017447839115148044,0.5009009009009009,0.039310674286975544,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.010360360360360357,0.01085763134521977,-0.13164261664261656,0.1598633133081914
all_4route_x3,global_len,64,route_balanced_random,30,0.7944726479642334,0.02203182211749809,0.20289533767732026,0.007944130883987132,0.593752594003375,0.016863951395556135,0.5045045045045046,0.038905987174214736,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.006756756756756756,0.011440022611892158,-0.0832034632034632,0.14056989150785726
all_4route_x3,global_len,64,top2_margin,30,0.7950663965192467,0.022441741720327674,0.23815832101222173,0.05219161471683775,0.6754269165396708,0.129025146499668,0.5004504504504504,0.036840678793860056,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.010810810810810808,0.014966889843095629,-0.13439514189514185,0.1887089915552053
all_4route_x3,global_len,64,uncertainty,30,0.6857287772999424,0.12213016568520563,0.25224768452552615,0.01290810962420973,0.6981965375731544,0.027586755354287232,0.4355855855855857,0.08817905542750136,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.07567567567567565,0.07775458510747109,-0.8875408850408848,1.0182930581858993
all_4route_x3,global_len,128,high_score,30,0.5806851780461705,0.27184088777080484,0.3500901102434829,0.03948292537312784,0.9332443832648935,0.10745507041472811,0.43963963963963953,0.10512397942929601,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.07162162162162163,0.0930471891086595,-0.9346945646945645,1.2118214596470147
all_4route_x3,global_len,128,random,30,0.7950402804391236,0.02181265232505355,0.19792664403772137,0.009804872663150393,0.5816402443962435,0.02100377780663514,0.49639639639639643,0.03899974922867273,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.014864864864864859,0.00945945945945946,-0.17969937469937458,0.13636982303896142
all_4route_x3,global_len,128,route_balanced_random,30,0.7950009046590021,0.02182791116203916,0.19630704253499767,0.008215317875615859,0.5786030145068713,0.01680513419104649,0.4954954954954955,0.03937256465479667,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.01576576576576576,0.010515871648584462,-0.19390572390572383,0.15701609643672151
all_4route_x3,global_len,128,top2_margin,30,0.7944089779155789,0.02206247335776222,0.2384294062148405,0.03819792860683106,0.6747855032105143,0.08725039761579412,0.5018018018018019,0.038019725848665205,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.009459459459459453,0.009329871701445032,-0.1130988455988455,0.1052537093443805
all_4route_x3,global_len,128,uncertainty,30,0.7961558247056498,0.023037775619391625,0.24680459792008178,0.012990533331257121,0.686895724490576,0.02725063942995271,0.5036036036036036,0.04186039695671691,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.007657657657657655,0.022527026576666644,-0.1293374218374218,0.26751375963126417
all_4route_x3,raw,0,none,120,0.7910842403577393,0.022135719804095875,0.2019822522182308,0.009660181118933872,0.6161215396764184,0.03146835150806499,0.5112612612612611,0.03964219893457981,0.5112612612612611,0.03964219893457981,0.6022522522522522,0.04225839867701133,0.0,0.0,0.0,0.0
all_4route_x3,route_intercept,16,high_score,30,0.5212629165278361,0.09061985099454778,0.379073453400118,0.07974138228558389,1.097090296954127,0.34189292629334317,0.441891891891892,0.07228150875846666,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.06936936936936935,0.06663622387469312,-0.8253306878306875,0.8731932785315547
all_4route_x3,route_intercept,16,random,30,0.6766272417408178,0.06374632125216885,0.24866840927317185,0.026228591554994768,0.6919322232168913,0.057699790926651943,0.5274774774774774,0.055879463189066066,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.016216216216216214,0.03478690914650058,0.16031265031265027,0.3462598712296717
all_4route_x3,route_intercept,16,route_balanced_random,30,0.6998287350222729,0.05642551551702427,0.24021672423307544,0.02578248235248207,0.6752612209895549,0.06257011260121129,0.5306306306306305,0.04896460627640069,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.019369369369369362,0.0375282270735875,0.20574675324675312,0.398933061771996
all_4route_x3,route_intercept,16,top2_margin,30,0.6476378405629469,0.11793781491204171,0.38609660803774676,0.10095367142263967,1.2043849791302508,0.5121490014547126,0.4792792792792792,0.11570878816578249,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.031981981981981975,0.10580217155101455,-0.4981661856661857,1.3988815688510754
all_4route_x3,route_intercept,16,uncertainty,30,0.5323905494531173,0.09082922471997269,0.26713708525440133,0.025762547797530292,0.7345045098322732,0.06676306961044041,0.4851351351351351,0.07559116903214591,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.026126126126126123,0.08373533424305053,-0.3719877344877344,1.152897538936164
all_4route_x3,route_intercept,32,high_score,30,0.47763973111618957,0.09302169214927664,0.3828044913540753,0.058130686813685474,1.09361496671544,0.2696495825132059,0.42747747747747744,0.0870535557275408,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.08378378378378377,0.07789537413051276,-1.0092845117845117,0.9356926746332467
all_4route_x3,route_intercept,32,random,30,0.7344657476119772,0.04911043060166768,0.2291779204348375,0.019776148599300967,0.6497116227040807,0.04240179888161056,0.5279279279279279,0.04561797802224203,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.016666666666666673,0.030354478538435037,0.15651515151515155,0.32489497161186764
all_4route_x3,route_intercept,32,route_balanced_random,30,0.7313316044600601,0.04130368840119123,0.22181066109057285,0.017674743440871863,0.6339434679318435,0.03825305773107575,0.5396396396396397,0.0507951544468845,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.028378378378378376,0.0359825052856604,0.2962265512265513,0.40160462595911284
all_4route_x3,route_intercept,32,top2_margin,30,0.6988747110711435,0.1015620661439348,0.3320240822919758,0.10062660137027526,0.9914345103579574,0.4312800402170525,0.5220720720720721,0.07120679915628787,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.010810810810810815,0.0682309774009423,0.07521765271765274,0.8212738469431602
all_4route_x3,route_intercept,32,uncertainty,30,0.5317889798068831,0.06015189204441942,0.26553735003240697,0.016858920728082226,0.729362592897768,0.039721725132923984,0.47747747747747754,0.06632490925876021,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.03378378378378377,0.07131499892950681,-0.38553992303992296,0.7559524338660663
all_4route_x3,route_intercept,64,high_score,30,0.4875861210310391,0.07170300650398057,0.36734595516725604,0.04918653858653727,1.0085673408971672,0.17089658279454792,0.44549549549549555,0.08712345207409261,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.06576576576576576,0.07893043644616039,-0.8017664742664741,0.951180210225532
all_4route_x3,route_intercept,64,random,30,0.7708059828455949,0.03286351795934455,0.21022628171175084,0.010071002214323553,0.6084008941519493,0.021736615265172714,0.5346846846846847,0.05040417762112782,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.02342342342342342,0.030404571226461622,0.2350204425204425,0.32011712744005694
all_4route_x3,route_intercept,64,route_balanced_random,30,0.7720898138950169,0.02865896573721922,0.20892161056027878,0.013060256161218833,0.6055849197645747,0.0274337047430987,0.5333333333333333,0.04240937764302637,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.022072072072072072,0.027359071421730122,0.23327561327561325,0.279142533529198
all_4route_x3,route_intercept,64,top2_margin,30,0.7474966768848199,0.047286364993263996,0.24695669827157268,0.05381516301466942,0.6965775576971567,0.1383859567980858,0.5369369369369369,0.04871533634088567,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.025675675675675674,0.035642559021979006,0.25356661856661855,0.42326274543302944
all_4route_x3,route_intercept,64,uncertainty,30,0.4515933345340304,0.0347310801319945,0.25941254646938605,0.015438201288913952,0.7160030481796563,0.03703508327558116,0.4779279279279278,0.07281291533483929,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.03333333333333333,0.06374152414886027,-0.45453463203463207,0.8049399688252079
all_4route_x3,route_intercept,128,high_score,30,0.45273387182714864,0.06216365247687412,0.3577917502350301,0.04005501596549847,0.9628697897580462,0.11599186843818438,0.41711711711711713,0.07199320008651187,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.09414414414414414,0.05749025529407659,-1.1307515632515632,0.7167675587546446
all_4route_x3,route_intercept,128,random,30,0.7806979767366878,0.02532059054877333,0.20091019863572562,0.007906173428236372,0.5886465767937177,0.017017900808029337,0.5396396396396396,0.047705233495040446,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.028378378378378376,0.025485306594262395,0.30174001924001914,0.273115567504102
all_4route_x3,route_intercept,128,route_balanced_random,30,0.7780937315227171,0.023414354494426994,0.20031072269015285,0.008164543283925747,0.5869232786040457,0.01768680677528666,0.5342342342342342,0.04094889433284148,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.022972972972972967,0.0275069993527424,0.25912337662337653,0.3162834206349783
all_4route_x3,route_intercept,128,top2_margin,30,0.7562026375293578,0.03336814490935596,0.2549726407355251,0.040129983974323734,0.7129518378056161,0.0955385009203244,0.5369369369369369,0.042438074642572515,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.025675675675675677,0.02426168109818959,0.28410413660413664,0.2759136634768047
all_4route_x3,route_intercept,128,uncertainty,30,0.568149885362532,0.0821579373803968,0.2538175317284592,0.013656884907991742,0.702591826223602,0.029944832453161162,0.5346846846846847,0.04805485124508915,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.023423423423423417,0.048086508630927983,0.18547859547859546,0.5584931020951266
all_4route_x3,route_intercept_len,16,high_score,30,0.507784981882641,0.07811771287512627,0.3789265571727172,0.07980295294477309,1.0967149935631972,0.34201318260678326,0.44639639639639644,0.06475998778706141,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.06486486486486485,0.06087584110459873,-0.7411640211640209,0.6909237582249866
all_4route_x3,route_intercept_len,16,random,30,0.6995145477785544,0.07156014538977536,0.2523131916369952,0.03705025609091415,0.7033663541515885,0.08820719829285706,0.5207207207207207,0.06374152414886028,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.009459459459459455,0.047987245688012714,0.050948773448773375,0.44631009297965013
all_4route_x3,route_intercept_len,16,route_balanced_random,30,0.6773843736899562,0.0760590012969717,0.2503562696749135,0.04809208567221885,0.7163531378549344,0.2092793374559384,0.5180180180180181,0.05862781767035655,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.0067567567567567615,0.05990313583595,0.009083694083694064,0.7628732526911397
all_4route_x3,route_intercept_len,16,top2_margin,30,0.6477796058628973,0.11866975026853015,0.38662600761744087,0.10089907023402743,1.2061654752048194,0.5114206589523934,0.4788288288288288,0.11549553063203076,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.03243243243243243,0.10575133808926405,-0.5048328523328524,1.397920950346592
all_4route_x3,route_intercept_len,16,uncertainty,30,0.5586286514521128,0.051142552393630865,0.2663908650444062,0.025676053491348293,0.7328329161772121,0.06638584644233618,0.4864864864864865,0.06319163213243308,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.024774774774774775,0.06602595697573894,-0.35229196729196727,0.8793731656124201
all_4route_x3,route_intercept_len,32,high_score,30,0.44882519637597434,0.06767217825393486,0.3835403480557539,0.0590052498462648,1.0977559409545703,0.27369162663106705,0.4130630630630631,0.07577883359362295,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.09819819819819818,0.06934011317078868,-1.1903956228956227,0.8692423366718088
all_4route_x3,route_intercept_len,32,random,30,0.7526467246220798,0.04271654759328075,0.21650689996294517,0.014768580601414567,0.6227613863634895,0.031585390512625766,0.5256756756756755,0.04901637795686982,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.01441441441441441,0.04022903344462361,0.13498075998075987,0.45318846526218226
all_4route_x3,route_intercept_len,32,route_balanced_random,30,0.7126568952327792,0.06583688299427377,0.23080323766380376,0.02362777886182682,0.6546718036388693,0.05463053710822111,0.5310810810810811,0.05384531769017687,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.019819819819819815,0.033600101259408134,0.21172198172198162,0.400146630762349
all_4route_x3,route_intercept_len,32,top2_margin,30,0.7041065395611816,0.09987584404339042,0.32989062703700084,0.10193147585599509,0.9864541399446735,0.4339458811514031,0.522972972972973,0.07151956012107698,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.011711711711711719,0.06763360136621069,0.0925721500721501,0.8224006878277325
all_4route_x3,route_intercept_len,32,uncertainty,30,0.5774497461455405,0.03483931503636374,0.262473385068935,0.016948233492470904,0.722652783521912,0.039511201570506096,0.490990990990991,0.05662074364854292,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.02027027027027027,0.05480891835317092,-0.2494023569023568,0.6269673187037113
all_4route_x3,route_intercept_len,64,high_score,30,0.5056661670560179,0.0863845760042032,0.36439831279052176,0.0513984494470779,1.0013215766363115,0.17783754189719425,0.43873873873873875,0.08415591097770626,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.07252252252252252,0.07479241081504416,-0.9144660894660893,0.9633404847296292
all_4route_x3,route_intercept_len,64,random,30,0.7736926685090196,0.029973443535086235,0.20649337256141187,0.009021997257336828,0.6002253780286902,0.018852905661753884,0.5364864864864866,0.054630930732019384,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.025225225225225224,0.032307065003677665,0.25808922558922553,0.34311636438465637
all_4route_x3,route_intercept_len,64,route_balanced_random,30,0.7786065998653837,0.0292394002498008,0.2051784186311972,0.00974644415329131,0.5975598631756185,0.020071876514852125,0.5355855855855854,0.04364723079912524,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.02432432432432432,0.032244198501213114,0.25168590668590657,0.3560234949557531
all_4route_x3,route_intercept_len,64,top2_margin,30,0.761516081718916,0.04206168971655212,0.24119562360185223,0.052577476248056636,0.6833540066592257,0.13479032807603034,0.5382882882882883,0.04873407581231448,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.02702702702702703,0.03418678551533383,0.2641618566618567,0.4014313645988108
all_4route_x3,route_intercept_len,64,uncertainty,30,0.5917600664764552,0.04236824534532394,0.2547810929036495,0.015698296247886698,0.7059847851293863,0.03699999708343226,0.5207207207207207,0.06020552953731033,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.009459459459459455,0.0479872456880127,0.06944805194805187,0.5827408688416287
all_4route_x3,route_intercept_len,128,high_score,30,0.4958758714564745,0.06943624161833532,0.35511518355719124,0.04080889717883438,0.9553613229682903,0.11856849756036028,0.43153153153153156,0.06934011317078867,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,-0.07972972972972973,0.05986247529446817,-0.9677886002886,0.7820852659887246
all_4route_x3,route_intercept_len,128,random,30,0.7941486861909318,0.025965670210822574,0.1966696796414235,0.008730359624916462,0.579098044207852,0.018427949096401105,0.5288288288288288,0.039741882883086076,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.017567567567567565,0.023445069693104694,0.17840428090428093,0.2368282284752056
all_4route_x3,route_intercept_len,128,route_balanced_random,30,0.7945275870962518,0.021391460318448484,0.19712905668113823,0.009209051474340936,0.579708014709212,0.019577053122263544,0.5337837837837839,0.05041222812071935,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.02252252252252253,0.027101998119804186,0.2497667147667148,0.31757601863300794
all_4route_x3,route_intercept_len,128,top2_margin,30,0.7674617199794059,0.03315651856560116,0.24645139432924518,0.04045324108710889,0.6937089457692598,0.09542399755675277,0.536036036036036,0.03968056855053196,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.024774774774774775,0.023427754277379885,0.2732178932178932,0.26916660868751346
all_4route_x3,route_intercept_len,128,uncertainty,30,0.6516129435414294,0.03305359989834113,0.24798995983631025,0.014009851598224344,0.6900424260138469,0.03025317969538741,0.5563063063063063,0.04231597799111697,0.5112612612612613,0.03964219893457982,0.6022522522522523,0.042258398677011325,0.045045045045045036,0.03068357903770523,0.47516835016835,0.35350193473374847
