split_idx,level,model,route_idx,route,n,positive_rate,auc,pearson,brier,nll,ece,mean_pred
17,attempt_by_route,route_intercept,3,OSS-120B,74,0.5675675675675675,0.7752976190476191,0.4630247791644259,0.20020653087499324,0.5913694361070068,0.1038095836126489,0.5548221441309432
17,attempt,route_intercept_len,,,296,0.5101351351351351,0.8103219913222197,0.5360438030305,0.18790246619386541,0.5632939218389031,0.10651548489265997,0.5301747086011229
17,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.49099099099099097,0.8237395469676058,0.5494499976724703,0.18527865226502768,0.5570594210066537,0.10940097753111422,0.5203684247093188
17,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.5675675675675675,0.7752976190476191,0.4805178563203999,0.1957739079803786,0.5819974243356516,0.10984922788866527,0.5595935602765352
17,best_seen_state,raw_state_score,,,222,0.536036036036036,0.7917924451333932,0.5042702379502779,0.19059148172140186,0.5791229746484268,0.11533575544452615,0.5185824132499259
17,best_seen_state,state_score,,,222,0.536036036036036,0.7917924451333932,0.5075889082233824,0.19405905873661758,0.5765698169267063,0.10861512462533698,0.549860431492295
17,best_seen_state,state_score_n,,,222,0.536036036036036,0.7943216121400016,0.50664658965474,0.19394456561888831,0.5763407330107854,0.10588980516828586,0.5499034172998823
17,best_seen_state,state_full,,,222,0.536036036036036,0.8080280655951702,0.5254715921273531,0.18274189568018928,0.5510173539889025,0.0921379065961346,0.5620034447563796
18,attempt,raw_score,,,296,0.4391891891891892,0.8000926784059315,0.488831810141455,0.1944583795413904,0.5907476272156694,0.11625154001160048,0.39165556544714886
18,attempt_by_route,raw_score,1,OSS-20B,222,0.43243243243243246,0.8203538359788359,0.521342759822534,0.18447617407004016,0.5555053866999309,0.11750318605016481,0.37668492774235773
18,attempt_by_route,raw_score,3,OSS-120B,74,0.4594594594594595,0.7352941176470589,0.39231168636289254,0.22440499595544108,0.6964743487628852,0.19315598897535255,0.43656747856152217
18,attempt,global,,,296,0.4391891891891892,0.8000926784059315,0.49724375020156814,0.20293413912670166,0.5970288647125405,0.11829809795325696,0.5311438594428861
18,attempt_by_route,global,1,OSS-20B,222,0.43243243243243246,0.8203538359788359,0.5300079977674096,0.1972681668678758,0.5851073704062926,0.14211186610907098,0.523900929859721
18,attempt_by_route,global,3,OSS-120B,74,0.4594594594594595,0.7352941176470589,0.3986740854538856,0.21993205590317927,0.6327933476312845,0.1357312348846157,0.5528726481923815
18,attempt,global_len,,,296,0.4391891891891892,0.8077386468952734,0.5104335337324173,0.1964178694936518,0.5826074533664475,0.11949774511482157,0.5196550574342457
18,attempt_by_route,global_len,1,OSS-20B,222,0.43243243243243246,0.827959656084656,0.5423859005622287,0.19009489311733924,0.569128112019167,0.13139867649609854,0.5104836345043245
18,attempt_by_route,global_len,3,OSS-120B,74,0.4594594594594595,0.7419117647058824,0.4144442067709205,0.21538679862258941,0.6230454774082892,0.11800505051374777,0.5471693262240087
18,attempt,route_intercept,,,296,0.4391891891891892,0.793790546802595,0.491571337291535,0.20358352450345155,0.5983543760942164,0.11145061618873468,0.5313900250481125
18,attempt_by_route,route_intercept,1,OSS-20B,222,0.43243243243243246,0.8203538359788359,0.5286867102015245,0.19572904043644895,0.5816394793742736,0.14144350877177977,0.5136425344086505
18,attempt_by_route,route_intercept,3,OSS-120B,74,0.4594594594594595,0.7352941176470589,0.3999804531606124,0.22714697670445932,0.6484990662540445,0.13625826737384522,0.5846324969664981
18,attempt,route_intercept_len,,,296,0.4391891891891892,0.801575532900834,0.5033679310155796,0.19725412822819746,0.5842882381796212,0.09814060716341104,0.519750521689028
18,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.43243243243243246,0.828290343915344,0.5410469806005583,0.18860446241238177,0.5655730071697611,0.1349439352708003,0.49855984917717416
18,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.4594594594594595,0.7419117647058824,0.41655981691509364,0.2232031256756446,0.6404339312092014,0.14072537439229865,0.5833225392245897
18,best_seen_state,raw_state_score,,,222,0.47297297297297297,0.8077330077330077,0.5107467542903718,0.18709462882251346,0.5638321092970331,0.12813508143933774,0.4407904123518247
18,best_seen_state,state_score,,,222,0.47297297297297297,0.8077330077330077,0.519939694215766,0.2006234053851519,0.5920210644660528,0.13762665450607625,0.5395636874813878
18,best_seen_state,state_score_n,,,222,0.47297297297297297,0.8112332112332112,0.5221622966980884,0.20010317352544854,0.5909066321307872,0.1331285288917202,0.539162901362189
18,best_seen_state,state_full,,,222,0.47297297297297297,0.8271876271876272,0.5374592403947767,0.18637725926838525,0.5607062932647926,0.11299408723543673,0.5231969417358647
19,attempt,raw_score,,,296,0.44256756756756754,0.8046726810085588,0.5185672744202909,0.1859309635923001,0.5864298116264629,0.1070042611603197,0.4312799785261017
19,attempt_by_route,raw_score,1,OSS-20B,222,0.42342342342342343,0.8046043882978723,0.5128921287689302,0.18662028662193966,0.5859160470787761,0.09483611683554208,0.4176335955072228
19,attempt_by_route,raw_score,3,OSS-120B,74,0.5,0.8064280496712929,0.5278279449537193,0.18386299450338142,0.5879711052695231,0.16738299952467553,0.47221912758273854
19,attempt,global,,,296,0.44256756756756754,0.8046726810085588,0.5255495339767521,0.2039039820959089,0.5990030093804851,0.13799401845448486,0.5647084971994055
19,attempt_by_route,global,1,OSS-20B,222,0.42342342342342343,0.8046043882978723,0.518506284957384,0.20563983448874595,0.6028565428722261,0.13701160001022594,0.5579247546929749
19,attempt_by_route,global,3,OSS-120B,74,0.5,0.8064280496712929,0.5393834056754224,0.19869642491739783,0.587442408905262,0.1840000656971687,0.5850597247186982
19,attempt,global_len,,,296,0.44256756756756754,0.81647004395096,0.5444358024401775,0.19663366533603216,0.5837646800141434,0.1438101816187869,0.5571055009581034
19,attempt_by_route,global_len,1,OSS-20B,222,0.42342342342342343,0.817154255319149,0.5388399577308806,0.19761474960833747,0.58590096549731,0.1375633261735915,0.5488316625614423
19,attempt_by_route,global_len,3,OSS-120B,74,0.5,0.8137326515704895,0.553621776417225,0.19369041251911626,0.5773558235646437,0.16255074795437321,0.5819270161480865
19,attempt,route_intercept,,,296,0.44256756756756754,0.8046264168401573,0.5255538612301379,0.20390462675273358,0.599004133887145,0.1379983429407648,0.5647149023514973
19,attempt_by_route,route_intercept,1,OSS-20B,222,0.42342342342342343,0.8046043882978723,0.5185059343054258,0.20563760436178255,0.6028517475461104,0.13700573012579334,0.5579169616509849
19,attempt_by_route,route_intercept,3,OSS-120B,74,0.5,0.8064280496712929,0.53938669958503,0.1987056939255867,0.5874612929102488,0.18401715065208796,0.5851087244530349
19,attempt,route_intercept_len,,,296,0.44256756756756754,0.8163312514457552,0.5446410825632045,0.19657145230579415,0.5836031048425552,0.14656740613324026,0.5570286833700612
19,attempt_by_route,route_intercept_len,1,OSS-20B,222,0.42342342342342343,0.817154255319149,0.5387937245153024,0.1973160706039937,0.5852363252911472,0.13709391899402235,0.5476085769997286
19,attempt_by_route,route_intercept_len,3,OSS-120B,74,0.5,0.8137326515704895,0.5539305472058363,0.19433759741119563,0.5787034434967788,0.17498786755089424,0.5852890024810588
19,best_seen_state,raw_state_score,,,222,0.4594594594594595,0.8037581699346406,0.5187130744821861,0.18659044424025067,0.5832890072633962,0.10331657482730645,0.47747859780819296
19,best_seen_state,state_score,,,222,0.4594594594594595,0.8037581699346406,0.5251820898909784,0.20724418409912695,0.6057570790688048,0.13353940447418222,0.5857592863906076
19,best_seen_state,state_score_n,,,222,0.4594594594594595,0.8009803921568628,0.5235661211862082,0.20674249998714184,0.604854306032681,0.13369978349019038,0.5847142293031197
19,best_seen_state,state_full,,,222,0.4594594594594595,0.8103758169934641,0.5379239097581672,0.19478687513481438,0.5860217454440932,0.13423990336976918,0.584830330785822
